0.1	20.69
0.11	21.4204
0.12	22.7131
0.13	23.4582
0.14	24.7476
0.15	25.8896
0.16	27.1299
0.17	28.4112
0.18	29.3993
0.19	30.0849
0.2	30.1304
0.21	31.2245
0.22	33.5995
0.23	31.228
0.24	26.0339
0.25	31.5997
0.26	31.7009
0.27	21.7013
0.28	19.0092
0.29	30.3617
0.3	28.9764
0.31	31.8206
0.32	31.8114
0.33	38.518
0.34	33.5072
0.35	26.0098
0.36	33.1053
0.37	35.655
0.38	29.3582
0.39	26.1672
0.4	29.7731
0.41	37.2659
0.42	35.9891
0.43	37.1115
0.44	29.7736
0.45	42.7078
0.46	40.6217
0.47	46.1723
0.48	51.3101
0.49	22.245
0.5	47.6355
0.51	35.8235
0.52	42.8624
0.53	35.8174
0.54	42.647
0.55	50.547
0.56	64.9146
0.57	55.2225
0.58	58.2023
0.59	53.56
0.6	42.4044
0.61	49.4757
0.62	58.7344
0.63	50.8971
0.64	64.2777
0.65	63.6786
0.66	63.4169
0.67	68.0231
0.68	51.5892
0.69	83.8513
0.7	73.5977
0.71	86.7218
0.72	75.0321
0.73	92.8966
0.74	71.1915
0.75	91.8183
0.76	79.7049
0.77	72.3374
0.78	111.164
0.79	55.0336
0.8	79.7843
0.81	81.6052
0.82	95.9258
0.83	94.2705
0.84	30.7755
0.85	22.9991
0.86	49.4342
0.87	106.675
0.88	38.7514
0.89	71.2805
0.9	92.4006
0.91	125.346
0.92	69.3156
0.93	72.873
0.94	92.8877
0.95	34.2547
0.96	86.9067
0.97	95.6267
0.98	63.0291
0.99	61.5476
